"district"	"Glofas_st"	"thr_stat"	"thr"	"floods"	"floods_correct"	"floods_incorrect"	"protocol_triggered"	"triggered_in_vain"	"detection_ratio"	"false_alarm_ratio"
"1"	"KE0070300149"	"KEGVS14"	"q95"	341.845764	5	3	2	18	15	0.6	0.83
"1"	"KE0070300149"	"KEGVS14"	"rl2"	697.432983398438	5	1	4	7	6	0.2	0.86
"1"	"KE0070300150"	"KEGVS13"	"q50"	0.2451388	5	4	1	17	13	0.8	0.76
"1"	"KE0070300150"	"KEGVS13"	"q80"	0.71546	5	2	3	20	18	0.4	0.9
"1"	"KE0070300150"	"KEGVS13"	"q90"	1.90254186	5	1	4	13	12	0.2	0.92
"1"	"KE0070300150"	"KEGVS14"	"q90"	225.60262	5	4	1	21	17	0.8	0.81
"1"	"KE0070300150"	"KEGVS14"	"q95"	341.845764	5	3	2	18	15	0.6	0.83
"1"	"KE0070300150"	"KEGVS14"	"rl2"	697.432983398438	5	1	4	7	6	0.2	0.86
"1"	"KE0070300151"	"KEGVS13"	"q50"	0.2451388	5	4	1	17	13	0.8	0.76
"1"	"KE0070300151"	"KEGVS13"	"q80"	0.71546	5	2	3	20	18	0.4	0.9
"1"	"KE0070300151"	"KEGVS13"	"q90"	1.90254186	5	1	4	13	12	0.2	0.92
"1"	"KE0070300151"	"KEGVS14"	"q90"	225.60262	5	4	1	21	17	0.8	0.81
"1"	"KE0070300151"	"KEGVS14"	"q95"	341.845764	5	3	2	18	15	0.6	0.83
"1"	"KE0070300151"	"KEGVS14"	"rl2"	697.432983398438	5	1	4	7	6	0.2	0.86
"1"	"KE0080330161"	"KEGVS15"	"q80"	5.4900746	12	8	4	18	14	0.67	0.78
"1"	"KE0080330161"	"KEGVS15"	"q90"	14.0179464	12	8	4	15	11	0.67	0.73
"1"	"KE0080330161"	"KEGVS15"	"q95"	29.144743	12	8	4	10	6	0.67	0.6
"1"	"KE0080330161"	"KEGVS15"	"rl2"	130.29573059082	12	5	7	5	3	0.42	0.6
"1"	"KE0080330161"	"KEGVS15"	"rl5"	283.548156738281	12	5	7	3	1	0.42	0.33
"1"	"KE0080330161"	"KEGVS2"	"q80"	3.305287	12	8	4	19	15	0.67	0.79
"1"	"KE0080330161"	"KEGVS2"	"q90"	8.1019871	12	8	4	17	13	0.67	0.76
"1"	"KE0080330161"	"KEGVS2"	"q95"	17.05115	12	5	7	12	10	0.42	0.83
"1"	"KE0080330161"	"KEGVS2"	"rl2"	71.5539016723633	12	4	8	4	3	0.33	0.75
"1"	"KE0080330161"	"KEGVS2"	"rl5"	178.36946105957	12	4	8	2	1	0.33	0.5
"1"	"KE0080330162"	"KEGVS15"	"q80"	5.4900746	12	8	4	18	14	0.67	0.78
"1"	"KE0080330162"	"KEGVS15"	"q90"	14.0179464	12	8	4	15	11	0.67	0.73
"1"	"KE0080330162"	"KEGVS15"	"q95"	29.144743	12	8	4	10	6	0.67	0.6
"1"	"KE0080330162"	"KEGVS15"	"rl2"	130.29573059082	12	5	7	5	3	0.42	0.6
"1"	"KE0080330162"	"KEGVS15"	"rl5"	283.548156738281	12	5	7	3	1	0.42	0.33
"1"	"KE0080330162"	"KEGVS2"	"q80"	3.305287	12	8	4	19	15	0.67	0.79
"1"	"KE0080330162"	"KEGVS2"	"q90"	8.1019871	12	8	4	17	13	0.67	0.76
"1"	"KE0080330162"	"KEGVS2"	"q95"	17.05115	12	5	7	12	10	0.42	0.83
"1"	"KE0080330162"	"KEGVS2"	"rl2"	71.5539016723633	12	4	8	4	3	0.33	0.75
"1"	"KE0080330162"	"KEGVS2"	"rl5"	178.36946105957	12	4	8	2	1	0.33	0.5
"1"	"KE0080330163"	"KEGVS15"	"q80"	5.4900746	12	8	4	18	14	0.67	0.78
"1"	"KE0080330163"	"KEGVS15"	"q90"	14.0179464	12	8	4	15	11	0.67	0.73
"1"	"KE0080330163"	"KEGVS15"	"q95"	29.144743	12	8	4	10	6	0.67	0.6
"1"	"KE0080330163"	"KEGVS15"	"rl2"	130.29573059082	12	5	7	5	3	0.42	0.6
"1"	"KE0080330163"	"KEGVS15"	"rl5"	283.548156738281	12	5	7	3	1	0.42	0.33
"1"	"KE0080330163"	"KEGVS2"	"q80"	3.305287	12	8	4	19	15	0.67	0.79
"1"	"KE0080330163"	"KEGVS2"	"q90"	8.1019871	12	8	4	17	13	0.67	0.76
"1"	"KE0080330163"	"KEGVS2"	"q95"	17.05115	12	5	7	12	10	0.42	0.83
"1"	"KE0080330163"	"KEGVS2"	"rl2"	71.5539016723633	12	4	8	4	3	0.33	0.75
"1"	"KE0080330163"	"KEGVS2"	"rl5"	178.36946105957	12	4	8	2	1	0.33	0.5
"1"	"KE0080330164"	"KEGVS15"	"q80"	5.4900746	12	8	4	18	14	0.67	0.78
"1"	"KE0080330164"	"KEGVS15"	"q90"	14.0179464	12	8	4	15	11	0.67	0.73
"1"	"KE0080330164"	"KEGVS15"	"q95"	29.144743	12	8	4	10	6	0.67	0.6
"1"	"KE0080330164"	"KEGVS15"	"rl2"	130.29573059082	12	5	7	5	3	0.42	0.6
"1"	"KE0080330164"	"KEGVS15"	"rl5"	283.548156738281	12	5	7	3	1	0.42	0.33
"1"	"KE0080330164"	"KEGVS2"	"q80"	3.305287	12	8	4	19	15	0.67	0.79
"1"	"KE0080330164"	"KEGVS2"	"q90"	8.1019871	12	8	4	17	13	0.67	0.76
"1"	"KE0080330164"	"KEGVS2"	"q95"	17.05115	12	5	7	12	10	0.42	0.83
"1"	"KE0080330164"	"KEGVS2"	"rl2"	71.5539016723633	12	4	8	4	3	0.33	0.75
"1"	"KE0080330164"	"KEGVS2"	"rl5"	178.36946105957	12	4	8	2	1	0.33	0.5
"1"	"KE0080330165"	"KEGVS15"	"q80"	5.4900746	12	8	4	18	14	0.67	0.78
"1"	"KE0080330165"	"KEGVS15"	"q90"	14.0179464	12	8	4	15	11	0.67	0.73
"1"	"KE0080330165"	"KEGVS15"	"q95"	29.144743	12	8	4	10	6	0.67	0.6
"1"	"KE0080330165"	"KEGVS15"	"rl2"	130.29573059082	12	5	7	5	3	0.42	0.6
"1"	"KE0080330165"	"KEGVS15"	"rl5"	283.548156738281	12	5	7	3	1	0.42	0.33
"1"	"KE0080330165"	"KEGVS2"	"q80"	3.305287	12	8	4	19	15	0.67	0.79
"1"	"KE0080330165"	"KEGVS2"	"q90"	8.1019871	12	8	4	17	13	0.67	0.76
"1"	"KE0080330165"	"KEGVS2"	"q95"	17.05115	12	5	7	12	10	0.42	0.83
"1"	"KE0080330165"	"KEGVS2"	"rl2"	71.5539016723633	12	4	8	4	3	0.33	0.75
"1"	"KE0080330165"	"KEGVS2"	"rl5"	178.36946105957	12	4	8	2	1	0.33	0.5
"1"	"KE0080330166"	"KEGVS15"	"q80"	5.4900746	12	8	4	18	14	0.67	0.78
"1"	"KE0080330166"	"KEGVS15"	"q90"	14.0179464	12	8	4	15	11	0.67	0.73
"1"	"KE0080330166"	"KEGVS15"	"q95"	29.144743	12	8	4	10	6	0.67	0.6
"1"	"KE0080330166"	"KEGVS15"	"rl2"	130.29573059082	12	5	7	5	3	0.42	0.6
"1"	"KE0080330166"	"KEGVS15"	"rl5"	283.548156738281	12	5	7	3	1	0.42	0.33
"1"	"KE0080330166"	"KEGVS2"	"q80"	3.305287	12	8	4	19	15	0.67	0.79
"1"	"KE0080330166"	"KEGVS2"	"q90"	8.1019871	12	8	4	17	13	0.67	0.76
"1"	"KE0080330166"	"KEGVS2"	"q95"	17.05115	12	5	7	12	10	0.42	0.83
"1"	"KE0080330166"	"KEGVS2"	"rl2"	71.5539016723633	12	4	8	4	3	0.33	0.75
"1"	"KE0080330166"	"KEGVS2"	"rl5"	178.36946105957	12	4	8	2	1	0.33	0.5
"1"	"KE0080330167"	"KEGVS15"	"q80"	5.4900746	12	8	4	18	14	0.67	0.78
"1"	"KE0080330167"	"KEGVS15"	"q90"	14.0179464	12	8	4	15	11	0.67	0.73
"1"	"KE0080330167"	"KEGVS15"	"q95"	29.144743	12	8	4	10	6	0.67	0.6
"1"	"KE0080330167"	"KEGVS15"	"rl2"	130.29573059082	12	5	7	5	3	0.42	0.6
"1"	"KE0080330167"	"KEGVS15"	"rl5"	283.548156738281	12	5	7	3	1	0.42	0.33
"1"	"KE0080330167"	"KEGVS2"	"q80"	3.305287	12	8	4	19	15	0.67	0.79
"1"	"KE0080330167"	"KEGVS2"	"q90"	8.1019871	12	8	4	17	13	0.67	0.76
"1"	"KE0080330167"	"KEGVS2"	"q95"	17.05115	12	5	7	12	10	0.42	0.83
"1"	"KE0080330167"	"KEGVS2"	"rl2"	71.5539016723633	12	4	8	4	3	0.33	0.75
"1"	"KE0080330167"	"KEGVS2"	"rl5"	178.36946105957	12	4	8	2	1	0.33	0.5
"1"	"KE0080380184"	"KEGVS15"	"q90"	14.0179464	4	3	1	15	13	0.75	0.87
"1"	"KE0080380184"	"KEGVS15"	"q95"	29.144743	4	3	1	10	8	0.75	0.8
"1"	"KE0080380184"	"KEGVS15"	"rl2"	130.29573059082	4	2	2	5	4	0.5	0.8
"1"	"KE0080380184"	"KEGVS15"	"rl5"	283.548156738281	4	2	2	3	2	0.5	0.67
"1"	"KE0080380184"	"KEGVS2"	"q90"	8.1019871	4	3	1	17	15	0.75	0.88
"1"	"KE0080380184"	"KEGVS2"	"q95"	17.05115	4	2	2	12	11	0.5	0.92
"1"	"KE0080380184"	"KEGVS2"	"rl2"	71.5539016723633	4	2	2	4	3	0.5	0.75
"1"	"KE0080380184"	"KEGVS2"	"rl5"	178.36946105957	4	2	2	2	1	0.5	0.5
"1"	"KE0080380185"	"KEGVS15"	"q90"	14.0179464	4	3	1	15	13	0.75	0.87
"1"	"KE0080380185"	"KEGVS15"	"q95"	29.144743	4	3	1	10	8	0.75	0.8
"1"	"KE0080380185"	"KEGVS15"	"rl2"	130.29573059082	4	2	2	5	4	0.5	0.8
"1"	"KE0080380185"	"KEGVS15"	"rl5"	283.548156738281	4	2	2	3	2	0.5	0.67
"1"	"KE0080380185"	"KEGVS2"	"q90"	8.1019871	4	3	1	17	15	0.75	0.88
"1"	"KE0080380185"	"KEGVS2"	"q95"	17.05115	4	2	2	12	11	0.5	0.92
"1"	"KE0080380185"	"KEGVS2"	"rl2"	71.5539016723633	4	2	2	4	3	0.5	0.75
"1"	"KE0080380185"	"KEGVS2"	"rl5"	178.36946105957	4	2	2	2	1	0.5	0.5
"1"	"KE0080380186"	"KEGVS15"	"q90"	14.0179464	4	3	1	15	13	0.75	0.87
"1"	"KE0080380186"	"KEGVS15"	"q95"	29.144743	4	3	1	10	8	0.75	0.8
"1"	"KE0080380186"	"KEGVS15"	"rl2"	130.29573059082	4	2	2	5	4	0.5	0.8
"1"	"KE0080380186"	"KEGVS15"	"rl5"	283.548156738281	4	2	2	3	2	0.5	0.67
"1"	"KE0080380186"	"KEGVS2"	"q90"	8.1019871	4	3	1	17	15	0.75	0.88
"1"	"KE0080380186"	"KEGVS2"	"q95"	17.05115	4	2	2	12	11	0.5	0.92
"1"	"KE0080380186"	"KEGVS2"	"rl2"	71.5539016723633	4	2	2	4	3	0.5	0.75
"1"	"KE0080380186"	"KEGVS2"	"rl5"	178.36946105957	4	2	2	2	1	0.5	0.5
"1"	"KE0080380187"	"KEGVS15"	"q90"	14.0179464	4	3	1	15	13	0.75	0.87
"1"	"KE0080380187"	"KEGVS15"	"q95"	29.144743	4	3	1	10	8	0.75	0.8
"1"	"KE0080380187"	"KEGVS15"	"rl2"	130.29573059082	4	2	2	5	4	0.5	0.8
"1"	"KE0080380187"	"KEGVS15"	"rl5"	283.548156738281	4	2	2	3	2	0.5	0.67
"1"	"KE0080380187"	"KEGVS2"	"q90"	8.1019871	4	3	1	17	15	0.75	0.88
"1"	"KE0080380187"	"KEGVS2"	"q95"	17.05115	4	2	2	12	11	0.5	0.92
"1"	"KE0080380187"	"KEGVS2"	"rl2"	71.5539016723633	4	2	2	4	3	0.5	0.75
"1"	"KE0080380187"	"KEGVS2"	"rl5"	178.36946105957	4	2	2	2	1	0.5	0.5
"1"	"KE0080380188"	"KEGVS15"	"q90"	14.0179464	4	3	1	15	13	0.75	0.87
"1"	"KE0080380188"	"KEGVS15"	"q95"	29.144743	4	3	1	10	8	0.75	0.8
"1"	"KE0080380188"	"KEGVS15"	"rl2"	130.29573059082	4	2	2	5	4	0.5	0.8
"1"	"KE0080380188"	"KEGVS15"	"rl5"	283.548156738281	4	2	2	3	2	0.5	0.67
"1"	"KE0080380188"	"KEGVS2"	"q90"	8.1019871	4	3	1	17	15	0.75	0.88
"1"	"KE0080380188"	"KEGVS2"	"q95"	17.05115	4	2	2	12	11	0.5	0.92
"1"	"KE0080380188"	"KEGVS2"	"rl2"	71.5539016723633	4	2	2	4	3	0.5	0.75
"1"	"KE0080380188"	"KEGVS2"	"rl5"	178.36946105957	4	2	2	2	1	0.5	0.5
"1"	"KE0080380189"	"KEGVS15"	"q90"	14.0179464	4	3	1	15	13	0.75	0.87
"1"	"KE0080380189"	"KEGVS15"	"q95"	29.144743	4	3	1	10	8	0.75	0.8
"1"	"KE0080380189"	"KEGVS15"	"rl2"	130.29573059082	4	2	2	5	4	0.5	0.8
"1"	"KE0080380189"	"KEGVS15"	"rl5"	283.548156738281	4	2	2	3	2	0.5	0.67
"1"	"KE0080380189"	"KEGVS2"	"q90"	8.1019871	4	3	1	17	15	0.75	0.88
"1"	"KE0080380189"	"KEGVS2"	"q95"	17.05115	4	2	2	12	11	0.5	0.92
"1"	"KE0080380189"	"KEGVS2"	"rl2"	71.5539016723633	4	2	2	4	3	0.5	0.75
"1"	"KE0080380189"	"KEGVS2"	"rl5"	178.36946105957	4	2	2	2	1	0.5	0.5
"1"	"KE0080380190"	"KEGVS15"	"q90"	14.0179464	4	3	1	15	13	0.75	0.87
"1"	"KE0080380190"	"KEGVS15"	"q95"	29.144743	4	3	1	10	8	0.75	0.8
"1"	"KE0080380190"	"KEGVS15"	"rl2"	130.29573059082	4	2	2	5	4	0.5	0.8
"1"	"KE0080380190"	"KEGVS15"	"rl5"	283.548156738281	4	2	2	3	2	0.5	0.67
"1"	"KE0080380190"	"KEGVS2"	"q90"	8.1019871	4	3	1	17	15	0.75	0.88
"1"	"KE0080380190"	"KEGVS2"	"q95"	17.05115	4	2	2	12	11	0.5	0.92
"1"	"KE0080380190"	"KEGVS2"	"rl2"	71.5539016723633	4	2	2	4	3	0.5	0.75
"1"	"KE0080380190"	"KEGVS2"	"rl5"	178.36946105957	4	2	2	2	1	0.5	0.5
"1"	"KE0090390191"	"G5118"	"q50"	1.3317584	3	2	1	2	1	0.67	0.5
"1"	"KE0090390191"	"G5118"	"q80"	13.114168	3	2	1	3	2	0.67	0.67
"1"	"KE0090390191"	"G5118"	"q90"	29.2367168	3	2	1	2	1	0.67	0.5
"1"	"KE0090390191"	"G5118"	"q95"	60.063694	3	2	1	1	0	0.67	0
"1"	"KE0090390191"	"G5118"	"rl2"	211.044769287109	3	2	1	1	0	0.67	0
"1"	"KE0090390191"	"KEGVS16"	"q80"	222.5526	3	2	1	3	2	0.67	0.67
"1"	"KE0090390191"	"KEGVS16"	"q90"	364.93944	3	2	1	2	1	0.67	0.5
"1"	"KE0090390191"	"KEGVS16"	"q95"	540.44836	3	2	1	2	1	0.67	0.5
"1"	"KE0090390191"	"KEGVS1"	"q95"	65.7686879999999	3	2	1	2	1	0.67	0.5
"1"	"KE0090390191"	"KEGVS1"	"rl2"	151.981307983398	3	2	1	1	0	0.67	0
"1"	"KE0090390191"	"KEGVS1"	"rl5"	277.656982421875	3	2	1	1	0	0.67	0
"1"	"KE0090390192"	"G5118"	"q50"	1.3317584	3	2	1	2	1	0.67	0.5
"1"	"KE0090390192"	"G5118"	"q80"	13.114168	3	2	1	3	2	0.67	0.67
"1"	"KE0090390192"	"G5118"	"q90"	29.2367168	3	2	1	2	1	0.67	0.5
"1"	"KE0090390192"	"G5118"	"q95"	60.063694	3	2	1	1	0	0.67	0
"1"	"KE0090390192"	"G5118"	"rl2"	211.044769287109	3	2	1	1	0	0.67	0
"1"	"KE0090390192"	"KEGVS16"	"q80"	222.5526	3	2	1	3	2	0.67	0.67
"1"	"KE0090390192"	"KEGVS16"	"q90"	364.93944	3	2	1	2	1	0.67	0.5
"1"	"KE0090390192"	"KEGVS16"	"q95"	540.44836	3	2	1	2	1	0.67	0.5
"1"	"KE0090390192"	"KEGVS1"	"q95"	65.7686879999999	3	2	1	2	1	0.67	0.5
"1"	"KE0090390192"	"KEGVS1"	"rl2"	151.981307983398	3	2	1	1	0	0.67	0
"1"	"KE0090390192"	"KEGVS1"	"rl5"	277.656982421875	3	2	1	1	0	0.67	0
"1"	"KE0090390193"	"G5118"	"q50"	1.3317584	3	2	1	2	1	0.67	0.5
"1"	"KE0090390193"	"G5118"	"q80"	13.114168	3	2	1	3	2	0.67	0.67
"1"	"KE0090390193"	"G5118"	"q90"	29.2367168	3	2	1	2	1	0.67	0.5
"1"	"KE0090390193"	"G5118"	"q95"	60.063694	3	2	1	1	0	0.67	0
"1"	"KE0090390193"	"G5118"	"rl2"	211.044769287109	3	2	1	1	0	0.67	0
"1"	"KE0090390193"	"KEGVS16"	"q80"	222.5526	3	2	1	3	2	0.67	0.67
"1"	"KE0090390193"	"KEGVS16"	"q90"	364.93944	3	2	1	2	1	0.67	0.5
"1"	"KE0090390193"	"KEGVS16"	"q95"	540.44836	3	2	1	2	1	0.67	0.5
"1"	"KE0090390193"	"KEGVS1"	"q95"	65.7686879999999	3	2	1	2	1	0.67	0.5
"1"	"KE0090390193"	"KEGVS1"	"rl2"	151.981307983398	3	2	1	1	0	0.67	0
"1"	"KE0090390193"	"KEGVS1"	"rl5"	277.656982421875	3	2	1	1	0	0.67	0
"1"	"KE0090390194"	"G5118"	"q50"	1.3317584	3	2	1	2	1	0.67	0.5
"1"	"KE0090390194"	"G5118"	"q80"	13.114168	3	2	1	3	2	0.67	0.67
"1"	"KE0090390194"	"G5118"	"q90"	29.2367168	3	2	1	2	1	0.67	0.5
"1"	"KE0090390194"	"G5118"	"q95"	60.063694	3	2	1	1	0	0.67	0
"1"	"KE0090390194"	"G5118"	"rl2"	211.044769287109	3	2	1	1	0	0.67	0
"1"	"KE0090390194"	"KEGVS16"	"q80"	222.5526	3	2	1	3	2	0.67	0.67
"1"	"KE0090390194"	"KEGVS16"	"q90"	364.93944	3	2	1	2	1	0.67	0.5
"1"	"KE0090390194"	"KEGVS16"	"q95"	540.44836	3	2	1	2	1	0.67	0.5
"1"	"KE0090390194"	"KEGVS1"	"q95"	65.7686879999999	3	2	1	2	1	0.67	0.5
"1"	"KE0090390194"	"KEGVS1"	"rl2"	151.981307983398	3	2	1	1	0	0.67	0
"1"	"KE0090390194"	"KEGVS1"	"rl5"	277.656982421875	3	2	1	1	0	0.67	0
"1"	"KE0090390195"	"G5118"	"q50"	1.3317584	3	2	1	2	1	0.67	0.5
"1"	"KE0090390195"	"G5118"	"q80"	13.114168	3	2	1	3	2	0.67	0.67
"1"	"KE0090390195"	"G5118"	"q90"	29.2367168	3	2	1	2	1	0.67	0.5
"1"	"KE0090390195"	"G5118"	"q95"	60.063694	3	2	1	1	0	0.67	0
"1"	"KE0090390195"	"G5118"	"rl2"	211.044769287109	3	2	1	1	0	0.67	0
"1"	"KE0090390195"	"KEGVS16"	"q80"	222.5526	3	2	1	3	2	0.67	0.67
"1"	"KE0090390195"	"KEGVS16"	"q90"	364.93944	3	2	1	2	1	0.67	0.5
"1"	"KE0090390195"	"KEGVS16"	"q95"	540.44836	3	2	1	2	1	0.67	0.5
"1"	"KE0090390195"	"KEGVS1"	"q95"	65.7686879999999	3	2	1	2	1	0.67	0.5
"1"	"KE0090390195"	"KEGVS1"	"rl2"	151.981307983398	3	2	1	1	0	0.67	0
"1"	"KE0090390195"	"KEGVS1"	"rl5"	277.656982421875	3	2	1	1	0	0.67	0
"1"	"KE0100450221"	"G5173"	"q95"	88.38189	5	4	1	9	5	0.8	0.56
"1"	"KE0100450221"	"G5173"	"rl2"	275.537933349609	5	1	4	1	0	0.2	0
"1"	"KE0100450221"	"KEGVS3"	"q90"	42.0967586	5	4	1	7	3	0.8	0.43
"1"	"KE0100450221"	"KEGVS3"	"q95"	71.68488	5	3	2	6	3	0.6	0.5
"1"	"KE0100450221"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0100450221"	"KEGVS2"	"q95"	17.05115	5	4	1	7	3	0.8	0.43
"1"	"KE0100450221"	"KEGVS2"	"rl2"	71.5539016723633	5	3	2	3	0	0.6	0
"1"	"KE0100450221"	"KEGVS2"	"rl5"	178.36946105957	5	1	4	1	0	0.2	0
"1"	"KE0100450222"	"G5173"	"q95"	88.38189	5	4	1	9	5	0.8	0.56
"1"	"KE0100450222"	"G5173"	"rl2"	275.537933349609	5	1	4	1	0	0.2	0
"1"	"KE0100450222"	"KEGVS3"	"q90"	42.0967586	5	4	1	7	3	0.8	0.43
"1"	"KE0100450222"	"KEGVS3"	"q95"	71.68488	5	3	2	6	3	0.6	0.5
"1"	"KE0100450222"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0100450222"	"KEGVS2"	"q95"	17.05115	5	4	1	7	3	0.8	0.43
"1"	"KE0100450222"	"KEGVS2"	"rl2"	71.5539016723633	5	3	2	3	0	0.6	0
"1"	"KE0100450222"	"KEGVS2"	"rl5"	178.36946105957	5	1	4	1	0	0.2	0
"1"	"KE0100450223"	"G5173"	"q95"	88.38189	5	4	1	9	5	0.8	0.56
"1"	"KE0100450223"	"G5173"	"rl2"	275.537933349609	5	1	4	1	0	0.2	0
"1"	"KE0100450223"	"KEGVS3"	"q90"	42.0967586	5	4	1	7	3	0.8	0.43
"1"	"KE0100450223"	"KEGVS3"	"q95"	71.68488	5	3	2	6	3	0.6	0.5
"1"	"KE0100450223"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0100450223"	"KEGVS2"	"q95"	17.05115	5	4	1	7	3	0.8	0.43
"1"	"KE0100450223"	"KEGVS2"	"rl2"	71.5539016723633	5	3	2	3	0	0.6	0
"1"	"KE0100450223"	"KEGVS2"	"rl5"	178.36946105957	5	1	4	1	0	0.2	0
"1"	"KE0100450224"	"G5173"	"q95"	88.38189	5	4	1	9	5	0.8	0.56
"1"	"KE0100450224"	"G5173"	"rl2"	275.537933349609	5	1	4	1	0	0.2	0
"1"	"KE0100450224"	"KEGVS3"	"q90"	42.0967586	5	4	1	7	3	0.8	0.43
"1"	"KE0100450224"	"KEGVS3"	"q95"	71.68488	5	3	2	6	3	0.6	0.5
"1"	"KE0100450224"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0100450224"	"KEGVS2"	"q95"	17.05115	5	4	1	7	3	0.8	0.43
"1"	"KE0100450224"	"KEGVS2"	"rl2"	71.5539016723633	5	3	2	3	0	0.6	0
"1"	"KE0100450224"	"KEGVS2"	"rl5"	178.36946105957	5	1	4	1	0	0.2	0
"1"	"KE0100450225"	"G5173"	"q95"	88.38189	5	4	1	9	5	0.8	0.56
"1"	"KE0100450225"	"G5173"	"rl2"	275.537933349609	5	1	4	1	0	0.2	0
"1"	"KE0100450225"	"KEGVS3"	"q90"	42.0967586	5	4	1	7	3	0.8	0.43
"1"	"KE0100450225"	"KEGVS3"	"q95"	71.68488	5	3	2	6	3	0.6	0.5
"1"	"KE0100450225"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0100450225"	"KEGVS2"	"q95"	17.05115	5	4	1	7	3	0.8	0.43
"1"	"KE0100450225"	"KEGVS2"	"rl2"	71.5539016723633	5	3	2	3	0	0.6	0
"1"	"KE0100450225"	"KEGVS2"	"rl5"	178.36946105957	5	1	4	1	0	0.2	0
"1"	"KE0100450226"	"G5173"	"q95"	88.38189	5	4	1	9	5	0.8	0.56
"1"	"KE0100450226"	"G5173"	"rl2"	275.537933349609	5	1	4	1	0	0.2	0
"1"	"KE0100450226"	"KEGVS3"	"q90"	42.0967586	5	4	1	7	3	0.8	0.43
"1"	"KE0100450226"	"KEGVS3"	"q95"	71.68488	5	3	2	6	3	0.6	0.5
"1"	"KE0100450226"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0100450226"	"KEGVS2"	"q95"	17.05115	5	4	1	7	3	0.8	0.43
"1"	"KE0100450226"	"KEGVS2"	"rl2"	71.5539016723633	5	3	2	3	0	0.6	0
"1"	"KE0100450226"	"KEGVS2"	"rl5"	178.36946105957	5	1	4	1	0	0.2	0
"1"	"KE0100450227"	"G5173"	"q95"	88.38189	5	4	1	9	5	0.8	0.56
"1"	"KE0100450227"	"G5173"	"rl2"	275.537933349609	5	1	4	1	0	0.2	0
"1"	"KE0100450227"	"KEGVS3"	"q90"	42.0967586	5	4	1	7	3	0.8	0.43
"1"	"KE0100450227"	"KEGVS3"	"q95"	71.68488	5	3	2	6	3	0.6	0.5
"1"	"KE0100450227"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0100450227"	"KEGVS2"	"q95"	17.05115	5	4	1	7	3	0.8	0.43
"1"	"KE0100450227"	"KEGVS2"	"rl2"	71.5539016723633	5	3	2	3	0	0.6	0
"1"	"KE0100450227"	"KEGVS2"	"rl5"	178.36946105957	5	1	4	1	0	0.2	0
"1"	"KE0100460228"	"KEGVS3"	"q90"	42.0967586	4	2	2	5	3	0.5	0.6
"1"	"KE0100460228"	"KEGVS3"	"q95"	71.68488	4	1	3	4	3	0.25	0.75
"1"	"KE0100460228"	"KEGVS2"	"q95"	17.05115	4	3	1	6	4	0.75	0.67
"1"	"KE0100460229"	"KEGVS3"	"q90"	42.0967586	4	2	2	5	3	0.5	0.6
"1"	"KE0100460229"	"KEGVS3"	"q95"	71.68488	4	1	3	4	3	0.25	0.75
"1"	"KE0100460229"	"KEGVS2"	"q95"	17.05115	4	3	1	6	4	0.75	0.67
"1"	"KE0100460230"	"KEGVS3"	"q90"	42.0967586	4	2	2	5	3	0.5	0.6
"1"	"KE0100460230"	"KEGVS3"	"q95"	71.68488	4	1	3	4	3	0.25	0.75
"1"	"KE0100460230"	"KEGVS2"	"q95"	17.05115	4	3	1	6	4	0.75	0.67
"1"	"KE0100460231"	"KEGVS3"	"q90"	42.0967586	4	2	2	5	3	0.5	0.6
"1"	"KE0100460231"	"KEGVS3"	"q95"	71.68488	4	1	3	4	3	0.25	0.75
"1"	"KE0100460231"	"KEGVS2"	"q95"	17.05115	4	3	1	6	4	0.75	0.67
"1"	"KE0100460232"	"KEGVS3"	"q90"	42.0967586	4	2	2	5	3	0.5	0.6
"1"	"KE0100460232"	"KEGVS3"	"q95"	71.68488	4	1	3	4	3	0.25	0.75
"1"	"KE0100460232"	"KEGVS2"	"q95"	17.05115	4	3	1	6	4	0.75	0.67
"1"	"KE0100480236"	"G5173"	"q80"	17.629416	6	4	2	12	9	0.67	0.75
"1"	"KE0100480236"	"G5173"	"q90"	43.607384	6	3	3	11	9	0.5	0.82
"1"	"KE0100480236"	"G5173"	"q95"	88.38189	6	3	3	11	9	0.5	0.82
"1"	"KE0100480236"	"G5173"	"rl2"	275.537933349609	6	1	5	1	0	0.17	0
"1"	"KE0100480236"	"KEGVS3"	"q50"	6.2720103	6	4	2	8	5	0.67	0.62
"1"	"KE0100480236"	"KEGVS3"	"q80"	22.020576	6	4	2	11	8	0.67	0.73
"1"	"KE0100480236"	"KEGVS3"	"q90"	42.0967586	6	3	3	9	7	0.5	0.78
"1"	"KE0100480236"	"KEGVS3"	"q95"	71.68488	6	2	4	8	6	0.33	0.75
